date,closing_price,prev_price_diff,opening_price,high_price,low_price,volume,company_name
2022.11.30,"97,600","3,800","92,900","98,300","92,600","1,734,591",LG전자
2022.11.29,"93,800",600,"93,400","94,000","91,300","623,921",LG전자
2022.11.28,"93,200","3,500","91,600","95,200","90,700","1,494,873",LG전자
2022.11.25,"89,700",800,"91,000","91,000","89,100","309,097",LG전자
2022.11.24,"90,500",300,"90,800","91,500","90,200","302,045",LG전자
2022.11.23,"90,200",700,"90,600","92,100","90,000","454,470",LG전자
2022.11.22,"89,500",600,"90,300","90,700","89,100","392,751",LG전자
2022.11.21,"90,100","1,900","92,500","92,500","89,300","659,130",LG전자
2022.11.18,"92,000",900,"93,100","94,600","91,000","864,219",LG전자
2022.11.17,"92,900","2,700","95,100","95,800","92,900","523,307",LG전자
2022.11.16,"95,600","1,000","96,900","96,900","94,700","589,204",LG전자
2022.11.15,"96,600","1,000","96,100","98,800","95,800","736,227",LG전자
2022.11.14,"95,600","1,100","94,700","96,900","94,500","888,814",LG전자
2022.11.11,"94,500","2,600","95,400","95,400","93,700","891,240",LG전자
2022.11.10,"91,900","1,300","92,200","94,000","91,900","803,724",LG전자
2022.11.09,"93,200","1,900","91,600","94,100","91,200","933,729",LG전자
2022.11.08,"91,300",400,"90,900","92,600","90,300","994,859",LG전자
2022.11.07,"90,900","2,300","89,200","91,200","87,400","1,584,070",LG전자
2022.11.04,"88,600","5,800","82,600","90,000","82,100","2,425,215",LG전자
2022.11.03,"82,800",900,"81,900","83,700","81,000","643,835",LG전자
2022.11.02,"83,700","1,100","81,700","84,000","81,500","740,355",LG전자
2022.11.01,"82,600","1,000","81,500","82,900","80,800","611,191",LG전자
2022.10.31,"81,600","1,700","82,000","82,000","80,500","713,095",LG전자
2022.10.28,"79,900",300,"79,800","81,200","79,600","641,547",LG전자
2022.10.27,"80,200","2,400","78,300","80,700","78,000","920,792",LG전자
2022.10.26,"77,800","2,300","80,100","80,200","77,300","1,247,943",LG전자
2022.10.25,"80,100",800,"80,900","81,900","79,700","552,564",LG전자
2022.10.24,"80,900",100,"81,700","82,300","80,400","611,218",LG전자
2022.10.21,"80,800",400,"80,700","81,500","80,100","347,557",LG전자
2022.10.20,"81,200",600,"80,300","81,400","78,800","594,436",LG전자
2022.10.19,"80,600","2,200","82,000","82,600","80,400","706,403",LG전자
2022.10.18,"82,800","1,100","83,100","83,300","81,300","594,072",LG전자
2022.10.17,"81,700","1,000","79,700","81,800","79,300","394,098",LG전자
2022.10.14,"80,700","2,600","80,000","81,500","79,700","462,737",LG전자
2022.10.13,"78,100","1,700","79,600","80,700","78,100","588,068",LG전자
2022.10.12,"79,800","1,600","78,400","80,000","77,800","594,177",LG전자
2022.10.11,"78,200","3,500","79,800","79,900","77,700","827,730",LG전자
2022.10.07,"81,700","1,100","79,800","82,300","79,700","676,353",LG전자
2022.10.06,"80,600","1,400","80,000","81,400","79,400","582,507",LG전자
2022.10.05,"79,200","1,500","82,200","82,400","78,600","696,257",LG전자
2022.10.04,"80,700","2,100","79,800","81,000","79,800","764,137",LG전자
2022.09.30,"78,600",600,"77,200","79,900","77,200","887,235",LG전자
2022.09.29,"78,000","1,300","80,500","80,700","77,900","788,884",LG전자
2022.09.28,"79,300","2,000","80,700","81,800","78,300","1,063,245",LG전자
2022.09.27,"81,300",500,"81,600","81,800","80,000","960,659",LG전자
2022.09.26,"81,800","3,100","83,500","84,400","81,600","981,155",LG전자
2022.09.23,"84,900",400,"85,300","86,600","84,400","725,235",LG전자
2022.09.22,"85,300","2,700","86,100","86,500","84,500","927,127",LG전자
2022.09.21,"88,000","1,700","90,000","90,100","87,600","669,889",LG전자
2022.09.20,"89,700",700,"91,000","91,400","89,400","540,462",LG전자
2022.09.19,"90,400",200,"90,200","91,700","90,200","455,443",LG전자
2022.09.16,"90,600","1,400","91,100","91,200","90,000","769,264",LG전자
2022.09.15,"92,000","2,000","94,600","94,600","92,000","672,520",LG전자
2022.09.14,"94,000","3,900","93,600","94,600","93,600","721,562",LG전자
2022.09.13,"97,900","4,100","95,700","98,200","95,100","703,205",LG전자
2022.09.08,"93,800",600,"95,300","95,400","93,500","598,114",LG전자
2022.09.07,"94,400","2,400","96,200","96,400","93,600","654,418",LG전자
2022.09.06,"96,800",400,"97,300","97,500","96,100","354,834",LG전자
2022.09.05,"97,200",100,"97,200","98,300","96,500","330,235",LG전자
2022.09.02,"97,300",400,"98,300","99,900","97,000","464,595",LG전자
2022.09.01,"97,700","3,300","99,100","99,600","97,700","683,659",LG전자
2022.08.31,"101,000","3,500","96,700","101,000","96,200","712,641",LG전자
2022.08.30,"97,500","1,300","96,600","97,800","95,400","514,506",LG전자
2022.08.29,"96,200","4,300","96,800","97,500","95,200","852,805",LG전자
2022.08.26,"100,500","1,400","99,900","100,500","99,000","549,129",LG전자
2022.08.25,"99,100","1,000","98,900","99,700","98,300","541,955",LG전자
2022.08.24,"98,100",100,"98,800","99,000","97,900","557,382",LG전자
2022.08.23,"98,200","1,800","99,100","99,700","98,000","588,286",LG전자
2022.08.22,"100,000","1,000","99,700","101,500","99,200","664,440",LG전자
2022.08.19,"101,000","1,000","101,500","102,500","100,500","571,786",LG전자
2022.08.18,"102,000","1,500","102,000","103,500","100,500","768,622",LG전자
2022.08.17,"103,500","1,500","102,500","105,000","102,000","1,537,894",LG전자
2022.08.16,"102,000","1,000","101,500","103,000","100,000","872,610",LG전자
2022.08.12,"101,000",0,"100,500","102,500","99,600","1,151,625",LG전자
2022.08.11,"101,000","8,200","93,900","101,000","93,400","2,683,987",LG전자
2022.08.10,"92,800","1,900","93,900","94,500","92,700","502,234",LG전자
2022.08.09,"94,700",700,"94,000","94,700","92,800","542,364",LG전자
2022.08.08,"94,000","1,900","95,800","95,800","93,600","579,176",LG전자
2022.08.05,"95,900",100,"96,400","96,700","95,400","447,686",LG전자
2022.08.04,"96,000","2,200","94,400","96,900","94,200","1,059,583",LG전자
2022.08.03,"93,800",300,"93,500","93,900","93,000","374,218",LG전자
2022.08.02,"93,500",900,"94,400","95,000","93,200","474,933",LG전자
2022.08.01,"94,400",0,"94,800","95,300","93,600","485,739",LG전자
2022.07.29,"94,400",800,"94,200","94,800","93,600","674,170",LG전자
2022.07.28,"93,600",700,"95,100","95,500","93,000","666,622",LG전자
2022.07.27,"94,300",700,"93,800","94,500","93,200","330,196",LG전자
2022.07.26,"93,600",300,"93,500","94,700","93,300","417,522",LG전자
2022.07.25,"93,900",400,"93,100","94,700","93,000","351,528",LG전자
2022.07.22,"93,500",700,"93,800","94,700","93,500","363,025",LG전자
2022.07.21,"94,200",100,"94,100","94,400","93,000","444,578",LG전자
2022.07.20,"94,100","1,200","95,200","95,300","93,300","643,294",LG전자
2022.07.19,"92,900",400,"91,700","93,000","91,400","410,666",LG전자
2022.07.18,"92,500","1,600","92,500","94,400","92,000","847,838",LG전자
2022.07.15,"90,900",700,"90,900","91,500","89,100","604,053",LG전자
2022.07.14,"90,200",900,"90,600","91,000","89,500","658,582",LG전자
2022.07.13,"91,100",700,"89,900","92,300","89,900","676,772",LG전자
2022.07.12,"90,400",900,"90,700","90,900","89,100","654,534",LG전자
2022.07.11,"91,300",700,"91,500","92,700","91,000","710,884",LG전자
2022.07.08,"92,000","3,900","96,300","98,300","91,800","1,494,419",LG전자
2022.07.07,"95,900","2,800","94,000","96,400","93,500","1,090,036",LG전자
2022.07.06,"93,100","2,400","94,700","95,100","92,800","1,023,511",LG전자
2022.07.05,"95,500","5,300","91,000","96,000","90,700","1,348,997",LG전자
2022.07.04,"90,200",300,"90,800","91,000","88,600","701,722",LG전자
2022.07.01,"89,900","1,600","89,000","92,900","88,800","1,390,290",LG전자
2022.06.30,"88,300","2,400","90,900","90,900","88,300","790,624",LG전자
2022.06.29,"90,700","1,700","88,000","91,800","87,400","873,866",LG전자
2022.06.28,"89,000",700,"89,100","90,100","87,800","727,402",LG전자
2022.06.27,"89,700",700,"90,200","91,000","89,000","842,826",LG전자
2022.06.24,"89,000",700,"88,300","90,000","88,300","877,028",LG전자
2022.06.23,"88,300","1,100","86,800","89,800","85,600","1,418,259",LG전자
2022.06.22,"87,200","3,800","91,400","91,500","87,100","1,196,070",LG전자
2022.06.21,"91,000",800,"90,300","91,400","90,000","516,032",LG전자
2022.06.20,"90,200","3,000","93,400","93,500","89,300","919,626",LG전자
2022.06.17,"93,200","1,200","92,800","93,700","92,000","827,209",LG전자
2022.06.16,"94,400","1,200","94,700","97,600","93,800","860,556",LG전자
2022.06.15,"93,200","2,100","94,500","95,500","92,500","829,525",LG전자
2022.06.14,"95,300",200,"92,800","96,300","92,700","1,012,058",LG전자
2022.06.13,"95,100","5,400","98,500","98,900","95,100","1,400,191",LG전자
2022.06.10,"100,500","2,000","101,000","102,000","100,000","595,867",LG전자
2022.06.09,"102,500",500,"102,000","102,500","101,000","929,702",LG전자
2022.06.08,"102,000",500,"102,000","103,000","101,500","568,572",LG전자
2022.06.07,"101,500","2,500","103,500","103,500","101,500","664,509",LG전자
2022.06.03,"104,000",0,"105,000","105,500","103,500","610,654",LG전자
2022.06.02,"104,000","1,000","104,000","104,000","102,000","660,479",LG전자
2022.05.31,"105,000","1,000","106,000","106,500","104,500","1,819,056",LG전자
2022.05.30,"106,000","2,500","105,000","106,000","104,500","623,975",LG전자
2022.05.27,"103,500","1,500","104,000","105,000","102,500","668,914",LG전자
2022.05.26,"102,000",500,"103,000","104,000","101,000","677,212",LG전자
2022.05.25,"102,500",0,"103,000","103,500","101,500","504,358",LG전자
2022.05.24,"102,500","2,500","105,000","105,000","102,000","722,885",LG전자
2022.05.23,"105,000",500,"105,000","106,500","103,500","688,569",LG전자
2022.05.20,"104,500","3,000","102,000","105,500","101,000","1,205,007",LG전자
2022.05.19,"101,500","5,500","104,000","104,500","101,000","1,986,525",LG전자
2022.05.18,"107,000",500,"108,500","109,500","106,500","838,409",LG전자
2022.05.17,"107,500",0,"107,500","108,500","106,000","846,435",LG전자
2022.05.16,"107,500",0,"109,000","109,500","107,000","458,454",LG전자
2022.05.13,"107,500","1,500","106,500","108,500","106,500","705,097",LG전자
2022.05.12,"106,000","3,000","108,000","109,500","105,500","1,191,168",LG전자
2022.05.11,"109,000","2,500","111,000","111,500","108,000","1,267,614",LG전자
2022.05.10,"111,500","1,500","111,000","112,500","109,500","809,529",LG전자
2022.05.09,"113,000","2,000","115,000","115,500","112,500","717,315",LG전자
2022.05.06,"115,000",500,"114,000","116,000","114,000","471,521",LG전자
2022.05.04,"115,500",0,"116,000","117,000","115,000","532,967",LG전자
2022.05.03,"115,500","1,000","117,000","117,500","115,500","618,090",LG전자
2022.05.02,"116,500",0,"115,000","116,500","114,500","513,571",LG전자
2022.04.29,"116,500","4,000","120,000","120,500","115,500","1,980,893",LG전자
2022.04.28,"120,500","1,000","120,500","120,500","119,000","594,286",LG전자
2022.04.27,"119,500","2,000","118,000","120,500","118,000","595,523",LG전자
2022.04.26,"121,500","2,500","120,000","122,000","119,500","700,343",LG전자
2022.04.25,"119,000","4,000","120,500","121,500","119,000","979,122",LG전자
2022.04.22,"123,000","2,000","123,000","124,000","122,000","576,346",LG전자
2022.04.21,"125,000","1,500","124,000","126,000","123,500","685,827",LG전자
2022.04.20,"123,500","1,000","125,000","125,000","122,000","930,835",LG전자
2022.04.19,"124,500",0,"125,500","128,000","124,000","710,036",LG전자
2022.04.18,"124,500","2,000","125,000","126,000","123,500","627,153",LG전자
2022.04.15,"126,500",500,"125,500","128,500","124,500","1,101,269",LG전자
2022.04.14,"126,000","1,000","128,000","129,000","125,500","1,540,317",LG전자
2022.04.13,"127,000","4,500","123,500","127,000","123,500","1,618,670",LG전자
2022.04.12,"122,500","2,500","123,000","125,500","121,500","1,383,096",LG전자
2022.04.11,"125,000","3,000","124,500","126,500","123,000","2,333,625",LG전자
2022.04.08,"122,000","7,500","116,500","123,000","116,000","3,064,268",LG전자
2022.04.07,"114,500",500,"113,000","116,500","112,500","1,626,623",LG전자
2022.04.06,"114,000","3,500","116,500","117,500","114,000","1,301,974",LG전자
2022.04.05,"117,500",500,"118,500","119,000","117,000","635,707",LG전자
2022.04.04,"117,000",500,"117,500","118,000","116,000","714,473",LG전자
2022.04.01,"117,500","3,000","119,500","120,000","117,000","1,358,388",LG전자
2022.03.31,"120,500",500,"120,500","121,500","120,000","687,529",LG전자
2022.03.30,"121,000","1,000","121,000","123,000","120,500","750,649",LG전자
2022.03.29,"120,000",0,"121,500","121,500","119,500","601,558",LG전자
2022.03.28,"120,000",500,"120,000","121,000","119,000","477,494",LG전자
2022.03.25,"120,500",500,"122,000","122,500","119,500","629,103",LG전자
2022.03.24,"121,000","2,000","122,000","122,500","120,000","742,512",LG전자
2022.03.23,"123,000","1,000","124,500","125,000","122,500","755,327",LG전자
2022.03.22,"124,000","1,000","122,500","124,500","122,000","628,292",LG전자
2022.03.21,"123,000",500,"124,000","124,500","122,000","578,097",LG전자
2022.03.18,"123,500","2,500","126,500","126,500","123,500","959,017",LG전자
2022.03.17,"126,000","1,000","126,000","127,000","125,000","1,038,478",LG전자
2022.03.16,"125,000","2,000","124,500","125,000","121,500","805,188",LG전자
2022.03.15,"123,000","1,000","121,500","124,500","121,000","754,807",LG전자
2022.03.14,"122,000",0,"121,500","124,000","121,000","842,386",LG전자
2022.03.11,"122,000","1,500","120,000","122,500","119,500","648,403",LG전자
2022.03.10,"120,500","2,500","121,000","121,500","119,000","878,951",LG전자
2022.03.08,"118,000","2,500","118,000","120,000","117,000","866,699",LG전자
2022.03.07,"120,500","3,000","121,500","122,000","119,000","957,534",LG전자
2022.03.04,"123,500","4,000","126,500","127,000","123,000","695,378",LG전자
2022.03.03,"127,500","4,000","125,000","128,000","124,500","799,782",LG전자
2022.03.02,"123,500",0,"123,000","125,000","122,000","678,583",LG전자
2022.02.28,"123,500",500,"123,500","123,500","121,000","851,199",LG전자
2022.02.25,"124,000",0,"126,000","126,500","123,000","714,011",LG전자
2022.02.24,"124,000","1,500","124,500","127,500","123,000","1,218,895",LG전자
2022.02.23,"125,500","4,000","123,000","127,000","122,000","1,198,273",LG전자
2022.02.22,"121,500","3,000","121,500","123,000","121,000","699,128",LG전자
2022.02.21,"124,500","1,000","120,500","124,500","120,000","680,962",LG전자
2022.02.18,"123,500",500,"122,000","124,000","121,000","684,818",LG전자
2022.02.17,"124,000","1,000","123,000","126,000","122,500","1,006,830",LG전자
2022.02.16,"123,000","1,000","124,500","125,000","122,500","679,538",LG전자
2022.02.15,"122,000","1,000","123,500","124,500","120,500","828,330",LG전자
2022.02.14,"123,000","3,500","124,000","126,000","121,500","982,772",LG전자
2022.02.11,"126,500","2,000","126,500","128,500","126,000","640,135",LG전자
2022.02.10,"128,500",500,"131,000","131,500","126,000","1,304,496",LG전자
2022.02.09,"129,000","5,000","126,000","129,000","125,500","1,151,000",LG전자
2022.02.08,"124,000","1,000","125,000","126,500","123,500","635,927",LG전자
2022.02.07,"125,000","3,000","127,500","127,500","124,000","907,137",LG전자
2022.02.04,"128,000","2,000","126,000","128,000","125,000","715,127",LG전자
2022.02.03,"126,000","1,500","130,000","130,500","126,000","1,236,485",LG전자
2022.01.28,"127,500","3,500","125,000","127,500","124,000","1,048,524",LG전자
2022.01.27,"124,000","5,000","129,500","130,500","122,500","1,588,541",LG전자
2022.01.26,"129,000","2,000","131,500","132,500","128,500","988,127",LG전자
2022.01.25,"131,000","3,000","134,500","135,500","130,000","1,448,593",LG전자
2022.01.24,"134,000",500,"132,000","136,000","130,000","1,502,530",LG전자
2022.01.21,"133,500","6,500","137,500","138,000","131,000","1,954,318",LG전자
2022.01.20,"140,000","3,000","137,500","140,000","136,000","1,103,779",LG전자
2022.01.19,"137,000","1,000","136,000","139,500","135,500","1,329,933",LG전자
2022.01.18,"138,000","2,500","140,500","142,000","137,500","1,340,867",LG전자
2022.01.17,"140,500","5,500","145,000","145,500","139,500","1,727,769",LG전자
2022.01.14,"146,000",500,"145,500","150,500","143,500","2,850,564",LG전자
2022.01.13,"145,500","8,500","139,000","150,000","139,000","5,019,347",LG전자
2022.01.12,"137,000","6,500","131,500","138,500","131,000","1,757,579",LG전자
2022.01.11,"130,500",500,"129,500","131,500","127,500","985,952",LG전자
2022.01.10,"130,000","7,500","135,500","136,000","129,000","1,784,965",LG전자
2022.01.07,"137,500","2,500","136,500","138,000","135,000","808,243",LG전자
2022.01.06,"135,000","3,500","136,000","139,000","134,500","1,038,777",LG전자
2022.01.05,"138,500","3,500","142,000","142,000","137,500","965,541",LG전자
2022.01.04,"142,000","2,500","143,000","145,000","140,000","1,419,997",LG전자
2022.01.03,"139,500","1,500","139,500","140,500","138,000","534,878",LG전자
2021.12.30,"138,000","2,500","140,000","140,500","138,000","703,821",LG전자
2021.12.29,"140,500","2,500","138,500","141,500","138,000","1,104,635",LG전자
